Table_ID,Page,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
Table_140,120,female by 2030 compared to a 2016 baseline of 9%; and,,,,,,,,,,,,,,,,,,
Table_140,120,,,,,,,,,,,,,,,,,,,
Table_140,120,• Equal pay for work of equal value: Ensuring equal pay,Monitoring and follow-up,,,,,,,,,,,,,,,,,
Table_140,120,for work of equal value is maintained in all CLP Group,Gender diversity progress is reviewed as part of CLP’s regular,,,,,,,,,,,,,,,,,
Table_140,120,"businesses, that any gender pay equity gap is eliminated,",general management and engineering talent reviews. The,,,,,,,,,,,,,,,,,
Table_140,120,and that CLP meets all relevant local compliance and,Board Human Resources & Remuneration Committee reviews,,,,,,,,,,,,,,,,,
Table_140,120,disclosure standards.,progress against gender diversity targets annually. CLP also,,,,,,,,,,,,,,,,,
Table_140,120,,"conducts regular reviews to identify any gender pay gaps, and",,,,,,,,,,,,,,,,,
Table_140,120,,to ensure equal pay for work of equal value.,,,,,,,,,,,,,,,,,
Table_140,120,Initiatives and progress,"The percentages of women identified in succession pipelines,",,,,,,,,,,,,,,,,,
Table_140,120,,high potential pools and development programmes were,,,,,,,,,,,,,,,,,
Table_140,120,Management has continued to leverage a variety of targeted,"around 30%, in line with last year. In Hong Kong, an",,,,,,,,,,,,,,,,,
Table_140,120,programmes and activities to drive improved outcomes in,"empowerment programme for women called Taking the Stage,",,,,,,,,,,,,,,,,,
Table_140,120,diversity and inclusion.,"aiming to build confidence and executive presence, was",,,,,,,,,,,,,,,,,
Table_140,120,,"implemented. In addition, selected female executives also",,,,,,,,,,,,,,,,,
Table_140,120,"GRI reference: 202-1, 202-2, 405-2",participated in Board preparation programmes and career,,,,,,,,,,,,,,,,,
Table_140,120,,facilitation dialogues.,,,,,,,,,,,,,,,,,
Table_140,120,"As of the end of 2023, the percentage of Women in Leadership",,,,,,,,,,,,,,,,,,
Table_140,120,"roles was maintained (2023: 29.1% vs 2022: 29.1%), while",CLP conducted its first D&I employee survey in Hong Kong,,,,,,,,,,,,,,,,,
Table_140,120,Women in Engineering increased slightly (2023: 13.3% vs,"which attracted over 1,000 responses, and provided insights",,,,,,,,,,,,,,,,,
Table_140,120,"2022: 13%). Over the past two years, the number of female",to prioritise areas such as promoting flexible working and,,,,,,,,,,,,,,,,,
Table_140,120,graduate trainees recruited in Hong Kong has nearly doubled,creating a more inclusive environment. CLP also supported,,,,,,,,,,,,,,,,,
Table_140,120,as part of an enlarged intake. Many female graduate hires,employees to establish a Gender Equity support network to,,,,,,,,,,,,,,,,,
Table_140,120,had participated in either CLP’s Female Engineering Student,increase employee awareness and programme participation.,,,,,,,,,,,,,,,,,
Table_140,120,Mentoring Programme or had received an Engineering Study,"Work commenced to refresh CLP's Group Diversity Strategy,",,,,,,,,,,,,,,,,,
Table_140,120,Award to support their final-year studies.,which is expected to conclude in 2024.,,,,,,,,,,,,,,,,,
Table_141,121,CLP’s principle of equal pay for work of equal value continued,Female Representation in CLP,,,,,,,,,,,,,,,,,
Table_141,121,to be upheld. This is achieved through independent external,,,,,,,,,,,,,,,,,,
Table_141,121,,,Gender workforce participation remained similar in,,,,,,,,,,,,,,,,
Table_141,121,assessment of job size and complexity together with external,,,,,,,,,,,,,,,,,,
Table_141,121,,,"2023, taking population changes into account.",,,,,,,,,,,,,,,,
Table_141,121,"pay range benchmarking, allowing pay differentials to reflect",,,,,,,,,,,,,,,,,,
Table_141,121,"only each employee’s experience, performance and certain",,,,,,,,,,,,,,,,,,
Table_141,121,market factors. Performance and pay outcomes are reviewed,40,,,,,,,,,,,,,,,,,
Table_141,121,"internally and externally for gender bias, and differences in",,,,,,,,,,,,,,,,,,
Table_141,121,the average pay between females and males are moderate,30.50%,,,,,,,,,,,,,,,,,
Table_141,121,,,29.10%,29.10%,,,,,,,,,,,,,,,
Table_141,121,,30,,,,,,,,,,,,,,,,,
Table_141,121,"(single-digit difference), except for some technical roles which","27.3%
26.3%",26.70%,27.20%,,,,,,,,,,,,,,,
Table_141,121,,"26.0%
26.0%",,,,,,,,,,,,,,,,,
Table_141,121,,24.20%,,,,,,,,,,,,,,,,,
Table_141,121,are typically dominated by male team members with higher,,,,,,,,,,,,,,,,,,
Table_141,121,length of service.,,,,,,,,,,,,,,,,,,
Table_141,121,,"% of females
20",,,,,,,,,,,,,,,,,
Table_141,121,,,,13.30%,,,,,,,,,,,,,,,
Table_141,121,"Across the Group, EnergyAustralia continued to conduct",12.30%,13.00%,,,,,,,,,,,,,,,,
Table_141,121,,"11.4%
11.5%",,,,,,,,,,,,,,,,,
Table_141,121,"activities to foster its diversity, equity and inclusion as part",,,,,,,,,,,,,,,,,,
Table_141,121,,10,,,,,,,,,,,,,,,,,
Table_141,121,"of its Diversity, Equity & Inclusion (DEI) Strategy. Work",,,,,,,,,,,,,,,,,,
Table_141,121,"commenced to refresh EnergyAustralia’s DEI strategy, under",,,,,,,,,,,,,,,,,,
Table_141,121,"the umbrella of the Group Strategy. In 2023, EnergyAustralia",0,,,,,,,,,,,,,,,,,
Table_141,121,reaffirmed its commitment to maintaining zero gender pay,"2019
2020
2021",2022,2023,,,,,,,,,,,,,,,
Table_141,121,gap on a like-for-like job grade basis through annual Workplace,,,,,,,,,,,,,,,,,,
Table_141,121,Gender Equality Agency reporting and analysis.,Women in total employees,,,,,,,,,,,,,,,,,
Table_141,121,,Women in Leadership,,,,,,,,,,,,,,,,,
Table_142,122,,,,,,,,,,,,,,,,,,,
Table_142,122,Talent and skills development,Enhancing performance management as part of building a,,,,,,,,,,,,,,,,,
Table_142,122,,high-performing organisation,,,,,,,,,,,,,,,,,
Table_142,122,,CLP revised its performance management system in core,,,,,,,,,,,,,,,,,
Table_142,122,Our approach,,,,,,,,,,,,,,,,,,
Table_142,122,,"markets, to provide enhanced feedback to team members to",,,,,,,,,,,,,,,,,
Table_142,122,,support their development as well to increase performance,,,,,,,,,,,,,,,,,
Table_142,122,CLP’s ability to transition to a zero-carbon and,,,,,,,,,,,,,,,,,,
Table_142,122,,differentiation. Leadership expectations and competencies,,,,,,,,,,,,,,,,,
Table_142,122,digitally enabled future requires systematic organisational,,,,,,,,,,,,,,,,,,
Table_142,122,,were also been refreshed to set out guidance on the,,,,,,,,,,,,,,,,,
Table_142,122,"development, including a fostering of the talent and skills",,,,,,,,,,,,,,,,,,
Table_142,122,,behaviours and capabilities expected of employees.,,,,,,,,,,,,,,,,,
Table_142,122,required to compete effectively in key markets.,,,,,,,,,,,,,,,,,,
Table_142,122,,Maintaining core skills and developing new skills for the future,,,,,,,,,,,,,,,,,
Table_142,122,"GRI reference: 404-2, 404-3",,,,,,,,,,,,,,,,,,
Table_142,122,,Skills and safety training are provided to develop technical and,,,,,,,,,,,,,,,,,
Table_142,122,,functional competencies and behaviours. All CLP employees,,,,,,,,,,,,,,,,,
Table_142,122,CLP has a comprehensive training and development,,,,,,,,,,,,,,,,,,
Table_142,122,,participate in an annual performance and development,,,,,,,,,,,,,,,,,
Table_142,122,"framework in place, aligned with its business objectives,",,,,,,,,,,,,,,,,,,
Table_142,122,,cycle which includes at least two performance discussions,,,,,,,,,,,,,,,,,
Table_142,122,to help employees perform competently in their current,,,,,,,,,,,,,,,,,,
Table_142,122,,each year and provides ongoing feedback and coaching,,,,,,,,,,,,,,,,,
Table_142,122,roles and prepare them for future business challenges and,,,,,,,,,,,,,,,,,,
Table_142,122,,"conversations, clarity in terms of expectations on behaviour",,,,,,,,,,,,,,,,,
Table_142,122,opportunities. Investment is also being made in helping,,,,,,,,,,,,,,,,,,
Table_142,122,,"and performance, understanding of how they contribute to",,,,,,,,,,,,,,,,,
Table_142,122,young people develop and in building future energy industry,,,,,,,,,,,,,,,,,,
Table_142,122,,"CLP’s objectives, and support for individual development",,,,,,,,,,,,,,,,,
Table_142,122,capability that is inclusive and accessible to all.,,,,,,,,,,,,,,,,,,
Table_142,122,,needs. Cross-functional and 360-degree feedback is included,,,,,,,,,,,,,,,,,
Table_142,122,,"where appropriate. Through this process, CLP also recognises",,,,,,,,,,,,,,,,,
Table_142,122,Standards and procedures,,,,,,,,,,,,,,,,,,
Table_142,122,,and rewards individual performance and success. Employees,,,,,,,,,,,,,,,,,
Table_142,122,"CLP seeks to attract, retain, and develop a diverse and",,,,,,,,,,,,,,,,,,
Table_142,122,,are provided the opportunity to continuously learn and,,,,,,,,,,,,,,,,,
Table_142,122,"multi-generational workforce, and to develop new skills and",,,,,,,,,,,,,,,,,,
Table_142,122,,build skill via online and face-to-face learning resources and,,,,,,,,,,,,,,,,,
Table_142,122,share talent effectively across its portfolio of businesses.,,,,,,,,,,,,,,,,,,
Table_142,122,,"programmes, and can access company support for employee-",,,,,,,,,,,,,,,,,
Table_142,122,Internal development efforts are supplemented by external,,,,,,,,,,,,,,,,,,
Table_142,122,,"initiated self-development, including support for job relevant",,,,,,,,,,,,,,,,,
Table_142,122,recruitment for new-to-CLP skills focused on capabilities in,,,,,,,,,,,,,,,,,,
Table_142,122,,degree programmes or certifications.,,,,,,,,,,,,,,,,,
Table_142,122,"innovation, digital and renewables.",,,,,,,,,,,,,,,,,,
Table_142,122,,Developing leaders,,,,,,,,,,,,,,,,,
Table_142,122,Investing in youth and early careers,,,,,,,,,,,,,,,,,,
Table_142,122,,"CLP's strategy requires a diverse, resilient and agile",,,,,,,,,,,,,,,,,
Table_142,122,Addressing the need for future skills and ensuring an adequate,,,,,,,,,,,,,,,,,,
Table_142,122,,leadership team with the stakeholder management and,,,,,,,,,,,,,,,,,
Table_142,122,supply of talent for the evolving energy industry requires,,,,,,,,,,,,,,,,,,
Table_142,122,,"change leadership skills to help CLP grow, and high-quality",,,,,,,,,,,,,,,,,
Table_142,122,"significant investment in encouraging young people to join CLP,",,,,,,,,,,,,,,,,,,
Table_142,122,,succession leadership roles in place. CLP remains committed to,,,,,,,,,,,,,,,,,
Table_142,122,and accelerating their early career development.,,,,,,,,,,,,,,,,,,
Table_142,122,,filling most of its leadership roles internally.,,,,,,,,,,,,,,,,,
Table_142,122,Opportunities for young people are provided in Hong Kong,,,,,,,,,,,,,,,,,,
Table_142,122,,"Strategic, general management and talent development",,,,,,,,,,,,,,,,,
Table_142,122,"through mentoring programmes, partnerships with local and",,,,,,,,,,,,,,,,,,
Table_142,122,,"programmes are used to develop future leaders, with",,,,,,,,,,,,,,,,,
Table_142,122,overseas institutions for work placements for secondary and,,,,,,,,,,,,,,,,,,
Table_142,122,,programmes delivered internally (in Hong Kong through,,,,,,,,,,,,,,,,,
Table_142,122,"tertiary-level students, internships for fresh graduates across",,,,,,,,,,,,,,,,,,
Table_142,122,,the CLP Learning Institute and the Power Academy) and,,,,,,,,,,,,,,,,,
Table_142,122,"a range of disciplines, technical apprenticeships, and the",,,,,,,,,,,,,,,,,,
Table_142,122,,"in partnership with leading academic institutions, including",,,,,,,,,,,,,,,,,
Table_142,122,CLP Graduate Trainee Programme. The CLP Power Academy,,,,,,,,,,,,,,,,,,
Table_142,122,,the International Institute for Management Development,,,,,,,,,,,,,,,,,
Table_142,122,in Hong Kong also offers programmes for school leavers,,,,,,,,,,,,,,,,,,
Table_142,122,,"(IMD), the Tsinghua School of Economics and Management,",,,,,,,,,,,,,,,,,
Table_142,122,and working adults looking to pursue careers in the energy,,,,,,,,,,,,,,,,,,
Table_142,122,,the Chatham House and the École Polytechnique Fédérale,,,,,,,,,,,,,,,,,
Table_142,122,industry. CLP participates in youth development schemes,,,,,,,,,,,,,,,,,,
Table_142,122,,de Lausanne (EPFL). Expert briefings and workshops are,,,,,,,,,,,,,,,,,
Table_142,122,such as the HKSAR Government’s Greater Bay Area Youth,,,,,,,,,,,,,,,,,,
Table_142,122,,"conducted on the latest global economic, political and",,,,,,,,,,,,,,,,,
Table_142,122,"Employment Scheme. In Mainland China, CLP supports the",,,,,,,,,,,,,,,,,,
Table_142,122,,"technological trends, including those relating to energy",,,,,,,,,,,,,,,,,
Table_142,122,efforts of local technicians and engineers to attain professional,,,,,,,,,,,,,,,,,,
Table_142,122,,"transition, digital disruption, wellbeing and resilience.",,,,,,,,,,,,,,,,,
Table_142,122,engineering qualifications.,,,,,,,,,,,,,,,,,,
Table_143,123,Monitoring and follow-up,"key talent, turnover, diversity and employee engagement",,,,,,,,,,,,,,,,,
Table_143,123,"CLP conducts regular talent and capability reviews,","measures, using developed employee analytics tools. The",,,,,,,,,,,,,,,,,
Table_143,123,"underpinned by employee analytics, focused on both general",Board Human Resources & Remuneration Committee reviews,,,,,,,,,,,,,,,,,
Table_143,123,management and engineering streams. These reviews monitor,talent and capability progress annually.,,,,,,,,,,,,,,,,,
Table_143,123,and follow up on actions to address current and future gaps,,,,,,,,,,,,,,,,,,
Table_143,123,"and opportunities, including the progress of development",Despite the challenges of recruitment and delivering training,,,,,,,,,,,,,,,,,
Table_143,123,"programmes, recruitment campaigns, initiatives to strengthen","during the COVID-19 pandemic in past years, CLP increased",,,,,,,,,,,,,,,,,
Table_143,123,gender diversity and cross-business assignments.,"its investment in youth development, core skills training and",,,,,,,,,,,,,,,,,
Table_143,123,,"leadership development programmes, and invested in training",,,,,,,,,,,,,,,,,
Table_143,123,The effectiveness of this approach is measured against a,systems and frameworks.,,,,,,,,,,,,,,,,,
Table_143,123,"range of key performance indicators, including retention of",,,,,,,,,,,,,,,,,,
Table_143,123,Initiatives and progress,strengthen CLP’s career pipelines. Engineering talent rotations,,,,,,,,,,,,,,,,,
Table_143,123,,"across Hong Kong and Mainland China were scaled up, while",,,,,,,,,,,,,,,,,
Table_143,123,CLP inducted 45 trainees into the Hong Kong Engineering,CLP's Energy Transition Experience Programme continued,,,,,,,,,,,,,,,,,
Table_143,123,"Graduate Trainee programme in 2023, the largest intake ever",to introduce the energy business and its opportunities in,,,,,,,,,,,,,,,,,
Table_143,123,with the highest number of female and Mainland students.,Mainland China.,,,,,,,,,,,,,,,,,
Table_143,123,CLP also expanded its recruitment channels with local,To support the development of CLP digital talents and,,,,,,,,,,,,,,,,,
Table_143,123,and overseas institutions. Extended recruitment efforts in,"build their capabilities, targeted initiatives such as the",,,,,,,,,,,,,,,,,
Table_143,123,Mainland China resulted in significantly higher numbers of,Digital Talent Day and Digital Trainee Programme were,,,,,,,,,,,,,,,,,
Table_143,123,"applicants from Mainland graduates, enriching the talent pool.","organised. In addition, the #Leaders of Future, one of",,,,,,,,,,,,,,,,,
Table_143,123,"For more information, please see the case study in the 2023","CLP’s leadership development programmes, continued with a",,,,,,,,,,,,,,,,,
Table_143,123,Annual Report.,strategic thinking programme facilitated by faculty from the,,,,,,,,,,,,,,,,,
Table_143,123,,Ivey Business School to help strengthen participants’ agility,,,,,,,,,,,,,,,,,
Table_143,123,Other development programmes for engineers and managers,"and foster an innovative mindset, as well as enhancing their",,,,,,,,,,,,,,,,,
Table_143,123,"at different stages of their careers progressed, helping to",commercial acumen.,,,,,,,,,,,,,,,,,
